"doc_id","text","cmp_code","party_id"
"267","Gefahren   Menschen   Trinkwasser müssen dabei ausgeschlossen ",501,41521
"268","Die Sicherheit    Union absoluten Vorrang",501,41521
"269","Eine Gasgewinnung mittels gesundheitsgefährdender Chemikalien lehnen  ab",501,41521
"270","Bei Leitungsverlegungen  Wohnortnähe       Abwägung  Kosten  Nutzen möglich  vertretbar    Erdkabel verlegen",501,41521
"271","Jede Kilowattstunde   verbraucht   gar  erst erzeugt ",501,41521
"272","Deshalb  Energiesparen  Schlüssel   Erfolg  Energiewende",501,41521
"273","Die meiste Energie  Deutschland   Gebäuden benötigt     Winter warm     Dunkeln sitzen   Kühlschrank läuft",501,41521
"274","Mit besseren Informationen  sparsame Geräte Heizungen   Beratung   sinnvolle Dämmung unserer Häuser     großen Einsparmöglichkeiten hinweisen",501,41521
"275","Bis  Jahr     Energieverbrauch  Prozent   Stromverbrauch  mindestens zehn Prozent  Gebäuden vermindern",501,41521
"276","Investitionen  Energiesparmaßnahmen   finanziell fördern",501,41521
"277","Die Umsetzung    Eigentümer  Mieter lohnen",501,41521
"278","Dazu    erfolgreiche COGebäudesanierungsprogramm fortsetzen",501,41521
"279","Über  steuerliche Förderung   zusätzliche Anreize  private Investitionen   Gebäudesanierung auslösen",501,41521
"280","Wir setzen  dafür   Sicherheit  Kernkraftwerke   Europäischen Union  verbessern",501,41521
"281","Risiken    Grenzen halt",501,41521
"282","Deshalb    unseren energiepolitischen Kurs   unseren europäischen Nachbarn werben",501,41521
"283","Wir treten dafür    Kernkraftwerke   Europäischen Union rechtlich bindende Vorgaben   Basis unserer Stresstests einzuführen",501,41521
"284","Wir   endgültigen Ausstieg   Kernenergie  beschlossen",501,41521
"285","Ein geeignetes Endlager   sichere Aufbewahrung  hoch radioaktiven Abfälle  finden     Gebot  Verantwortung gegenüber unseren Kindern  Enkeln",501,41521
"286","Wir bekennen   Verantwortung  Bundes   sichere Rückholung   Schacht Asse II eingelagerten Atommülls",501,41521
"287","Gleichzeitig übernehmen  Verantwortung   Region    Assefonds  Mitteln   Nachteilsausgleich   Region ausstatten",501,41521
"288","ebenso sorgt   saubere Luft   intakte Umwelt",501,41521
"289","  Lärm Abgasbelastungen   Verkehr zurückgehen",501,41521
"290","Jeder  eigenverantwortlich  Reduzierung  verkehrsbedingten Umweltbelastungen beitragen",501,41521
"291","Das Fahrrad spielt  umweltfreundliches Verkehrsmittel  wichtige Rolle",501,41521
"292","Wir   Anteil  Fahrradverkehrs  attraktive  umweltfreundliche Alternative  Auto  steigern",501,41521
"293","  Fahrrad besser   Verkehrsmitteln verzahnen",501,41521
"294","Wo immer  sinnvoll     Verlagerung  Verkehrs  Schiene  Wasserstraße fördern",501,41521
"295","Insbesondere   Umschlaganlagen   Kombinierten Verkehr fördern",501,41521
"296","Der Schutz unserer Umwelt     zentraler Bedeutung",501,41521
"297","Uns  bewusst dass    Verantwortung   heutige Generation tragen   dafür dass unsere Kinder  Enkel   guten  gesunden Umwelt aufwachsen ",501,41521
"298","Wir  Umweltschutz zusammen   Menschen voranbringen    ",501,41521
"299","Um  Klima Umweltschutz  voranzubringen    führende Rolle   ausbauen",501,41521
"300"," helfen knappe Rohstoffe  Energie einzusparen",501,41521
"301","Klimaschutz    großen Herausforderungen  Menschheit",501,41521
"302","Die Erderwärmung  weltweit Folgen  erfordert daher  gemeinsames Handeln",501,41521
"303","Deutschland  führendes Industrieland trifft dabei  besondere Verantwortung",501,41521
"304","Deutschland   Klimaschutzverpflichtungen mehr  erfüllt",501,41521
"305","Wir  dass Deutschland   Zukunft weltweiter Impulsgeber   wirksamen Klimaschutz ",501,41521
"306","Deshalb setzen     Anhebung  europäischen Klimaziels ",501,41521
"307","Wir  erreichen dass  Ausstoß klimaschädlicher Treibhausgase  Europa   Prozent gegenüber vermindert ",501,41521
"308","Da  technischen Voraussetzungen dafür innerhalb  EU  unterschiedlich    dass Deutschland  Hochtechnologieland  größeren technischen Möglichkeiten voll ausschöpft    nationalen Minderungsziel  Prozent  größeren Beitrag  leistet",501,41521
"309","Die Reduzierung  Treibhausgase",501,41521
"310"," Steigerung  Energieeffizienz  mindestens Prozent",501,41521
"311","  Ausbauziel   erneuerbar Energien  Höhe  Prozent  Gesamtenergieverbrauch",501,41521
"312","Dazu setzen     europaweiten marktwirtschaftlich organisierten Emissionshandel",501,41521
"313","Bestehende Schwächen  jetzigen Handelssystem   beheben  wirksame Anreize setzen  klimaschädliche Treibhausgase vermieden  ",501,41521
"314","Die Einnahmen   Zertifikatehandel      Energiewende einsetzen",501,41521
"315","Eine erneuerbar Energieversorgung  Energiesparen   beste Klimaschutz",501,41521
"316","Wir   Möglichkeiten ausschöpfen  Rohstoff Energieverbrauch   senken  entsprechende Anreize  Beratungsangebote   Unternehmen weiterentwickeln",501,41521
"317","Ebenso     Verbrauchern  Bewusstsein   verantwortungsbewussten  nachhaltigen Umgang  Energie Rohstoffen   Gütern  Dienstleistungen schärfen",501,41521
"318","Wir  weitergehen   Weg   echten Kreislaufwirtschaft",501,41521
"319","Nicht Abfälle   Wiederverwertung   Ziel",501,41521
"320","Nachdem bereits   vergangenen Jahren  Wiederverwertungsquoten  angestiegen      Neuregelung  Kreislaufwirtschaftsgesetzes  weiteren wichtigen Erfolg erzielt",501,41521
"321","Um zukünftig  mehr Wertstoffe  Wiederverwertung zuzuführen   Bürgern  einfaches  zugleich komfortables Wertstofferfassungssystem anzubieten    Verpackungstonne   einheitlichen Wertstofftonne weiterentwickeln",501,41521
"322","Wir   Naturreichtum   Artenvielfalt unserer Heimat bewahren",501,41521
"323","CDU  CSU stehen   Naturschutzpolitik     natürlichen Gegebenheiten  Ort anpasst",501,41521
"324","Das erfolgreiche Bundesprogramm „Biologische Vielfalt“   stärken",501,41521
"325","Das sogenannte „Grüne Band“ entlang  ehemaligen innerdeutschen Grenze  heute   naturreichsten Gebiete unseres Landes  vielen  oft  Aussterben bedrohten Tierarten   sichere Heimat gibt",501,41521
"326","Wir   Schutzflächen  möglich ergänzen  dafür weitere Flächen   Eigentum  Bundes    Naturschutz sichern",501,41521
"327","Jeder zweite Mensch  Deutschland fühlt   Lärm gestört",501,41521
"328","Das   ändern",501,41521
"329","Vor   Nachtruhe  Menschen   besser schützen",501,41521
"330","Deshalb    Lärmschutz   einheitliches Lärmschutzprogramm verbessern",501,41521
"331","  Berechnungsgrundlagen   Lärmbelastungswerten anpassen  vereinheitlichen",501,41521
"332","Vor  beim Ausbau   Sanierung  Straßen  Eisenbahntrassen   dafür sorgen dass  Lärmbelastung  Bevölkerung dauerhaft vermindert ",501,41521
"333","Auch  Großprojekten  Flughäfen steht    Union  Mensch  Mittelpunkt",501,41521
"334","Wettbewerbsfähigkeit  Lärmschutz müssen miteinander  Einklang gebracht ",501,41521
"335","Wir  daher  Fluglärmgesetz weiterentwickeln   dafür einsetzen  Lärmbelastung   Menschen  Beispiel  leisere Flugzeuge  vermindern",501,41521
"336","Zur weiteren Verbesserung  Luftqualität setzen   dafür   Schadstoffe bereits   Quelle  vermindern",501,41521
"337","Auch  Feinstaubbelastung   Städten   senken    Förderung  Rußpartikelfiltern weiterführen",501,41521
"338","Trinkwasser   entscheidendes Lebensmittel",501,41521
"339","Unser Trinkwasser  sicher  zählt    besten kontrollierten Lebensmitteln  Deutschland",501,41521
"340","Flüsse  Seen    letzten Jahren  sauberer geworden",501,41521
"341","In  Elbe    Wiedervereinigung   weltweit  stärksten belasteten Flüsse   heute   Lachs  Hause",501,41521
"342","Wir   Wassergüte  verbessern     Flüssen  Gewässern  Artenreichtum  zunimmt",501,41521
"343","Unsere Weltmeere   Verschmutzungen unterschiedlicher Art stark belastet",501,41521
"344","Vor   starke Überfischung   Missbrauch  Meere  Müllkippe rauben unzähligen Wassertieren  Lebensgrundlage  drohen langfristig  gesamte Ökosystem Meer  zerstören",501,41521
"345","Auch  Polarmeere  Arktis  Antarktis verdienen unseren besonderen Schutz",501,41521
"346","Mit  einzigartigen Tierwelt   besonderen Naturhaushalt   wichtige Klimamotoren  unsere Erde",501,41521
"347","Daher   dass  Deutschland  Rahmen  Staatengemeinschaft   weltweit besseren Schutz  Ozeane einsetzt",501,41521
"348","Wir  dabei  gutem Beispiel vorangehen   Verantwortung   beiden Meere  unserer Haustür stärker wahrnehmen",501,41521
"349","Die Ostsee   Nordsee   besonders empfindlichen Weltnaturerbe Wattenmeer",501,41521
"350","Meeresschutz     Querschnittsaufgabe  viele politische Entscheidungen berührt",501,41521
"351","Daher    Beachtung  Meeresumwelt Meeresnaturschutzes   Politikfeldern durchsetzen",501,41521
"352","Der beste Schutz  Hochwasser   Gewässern  mehr Raum  geben    ungestört ausbreiten ",501,41521
"353","Deshalb   überall    möglich  natürliche Auen wiederherstellen  Flusstälern  ursprünglichen Charakter belassen",501,41521
"354","Wir  dass unsere natürlichen Böden   Natur   Landwirtschaft erhalten bleiben",501,41521
"355","Daher    Versiegelung  Landschaft eindämmen   Flächenverbrauch  Wohnen Gewerbe  Straßenbau  heute fast Hektar   zwei Drittel  Hektar pro Tag senken",501,41521
"356","Wir  dass Stadtplanungskonzepte  berücksichtigen",501,41521
"357","  Umwelt schonen",501,41521
"358","Städte    Bevölkerungsdichte   Wirtschaftsstandort  besondere Rolle beim Umweltschutz",501,41521
"359","Daran    klima umweltschonende Stadtplanung ausrichten",501,41521
"360","Wir   kommunalen Umwelt Klimaschutz stärken",501,41521
"361","Unser Ziel   CO neutrale energie klimaangepasste Stadt",501,41521
"362","Wir stehen  sogenannten „Greening“  heißt   stärkeren Bindung  Direktzahlungen  Umweltleistungen",501,41521
"363","Artgerechte Tierhaltung   hohes Tierschutzniveau     zentraler Bedeutung",501,41521
"364","Wir  Ställe  denen Tiere gute Haltungsbedingungen ",501,41521
"365","Deshalb fördern  neue tiergerechte Ställe  erhöhen  Forschungsmittel  Verbesserung  Haltungsformen",501,41521
"366","Ebenso    Maßnahmen  Verringerung  Einsatzes  Antibiotika   Tierhaltung vorantreiben",501,41521
"367","Sachkunde  Qualifikation    unabdingbare Voraussetzung   Tierhaltung",501,41521
"368","Wir setzen   einheitlich höhere Tierschutzstandards   Reduzierung  festen Begrenzung  Tiertransportzeiten   EU ",501,41521
"369","Zum Schutz  Bienen   Forschungsprojekte ausbauen",501,41521
"370","Wir  möglichst viele land forstwirtschaftliche Flächen erhalten",501,41521
"371","Deshalb    Bau neuer Gebäude  Straßen  gestalten dass dafür möglichst wenig unbebaute Flächen genutzt  müssen",501,41521
"372","Dort   Nutzung neuer Flächen  vermeidbar     erforderlichen Naturschutzausgleich verstärkt  Umweltmaßnahmen  Land Forstwirtschaft  Aufwertung  Pflege schon bestehender Ausgleichflächen  Naturschutzgebiete sowie  Entsiegelung  bebauten Flächen konzentrieren",501,41521
"373","Mit  Zahlungen    Fonds schaffen    Rückbau bebauter   mehr gebrauchter Flächen   naturnahen Zustand erfolgen ",501,41521
"374","  mehr Tier Umweltschutz",501,41521
"375","Der Aufbau klimastabilerer Wälder  unterschiedlichen Baumarten   wichtig",501,41521
"376","Das Klonen  Tieren  Nahrungsmittelerzeugung lehnen  ebenso   Vermarktung  Erzeugnisse  Deutschland  Europa ab",501,41521
"377","Lebensmittel  hochwertige Güter  dürfen  achtlos verschwendet ",501,41521
"378","Wir   Menschen   Wert   guten Umgang  Lebensmitteln sensibilisieren   Information beispielsweise  Haltbarkeit  Lagerung verbessern",501,41521
"379","Wir sagen  Wegwerfmentalität  Kampf       Lebensmittelhandel  Verbrauchern  Tafeln sowie  Beteiligten   Erreichung  EUZiels  Halbierung  Lebensmittelabfälle arbeiten",501,41521
"380"," intaktes Klima",501,41521
"381"," Bewahrung  Schöpfung",501,41521
"382","Wir tragen  Schutz  Umwelt  Artenvielfalt   Klimas ",501,41521
"383","Klimaschutz  Schutz  natürlichen Lebensgrundlagen  existenziell wichtig",501,41521
"384","Weltweit wachsen Bevölkerung  Wohlstand",4162,41521
"385","Dadurch steigen  Verbrauch  Rohstoffen   Ausstoß  CO",4162,41521
"386","Wir müssen beweisen dass intakte Umwelt Wachstum  Wohlstand  Gegensätze  zwei Seiten  Medaille ",4162,41521
"387","Deshalb geht Europa beim Klimaschutz  Umweltschutz voran deshalb stehen   weltweiten KlimaAbkommen  Paris",4162,41521
"388","Wir  dass  Deutschland  besten   saubersten Autos hergestellt ",4162,41521
"389","Wir  dass Deutschland führend    Produktion alternativer umweltfreundlicher Antriebe   Beispiel  Elektromobilität",4162,41521
"390","Wir  hierfür  staatlichen  gesetzlichen Rahmenbedingungen  verbessern",4162,41521
"391","So    Ressourcen  Klimaschonung  weiteren Beitrag leisten",4162,41521
"392","Die konventionelle   ökologische Landwirtschaft stehen     Gegensatz   beide zielgerichtet gefördert",4162,41521
"393","Durch  Nutztierhaltungsstrategie   Tierwohl stärker berücksichtigt   gesellschaftliche Akzeptanz herstellen",501,41521
"394","Landwirtschaft  Tierschutz   Gegensätze  bedingen einander",501,41521
"395","Weitere Verbesserungen  Tierschutz begreifen   grenzüberschreitende Herausforderung  streben einheitliche Standards   EU ",501,41521
"396","Für CDU  CSU   Tierschutz  wichtiges Anliegen  Tiere  unsere Mitgeschöpfe",501,41521
"397","Die Einführung  neuen staatlichen Tierwohllabels   beitragen  Tierwohl  erhöhen",501,41521
"398","Die Weiterentwicklung  Tierschutz  praxistauglich ",4162,41521
"399","Artenschutz  wichtig  unverzichtbar",501,41521
"400","Um Fehlsteuerungen  verhindern   Schutzstatus  Tieren  Pflanzen allerdings  Lichte  Populationsentwicklung regelmäßig überprüft  gegebenenfalls angepasst ",501,41521
"401","Dabei   dass  Eingriff   Natur  immer angemessen   zusätzliche Flächenstilllegung  finanziell kompensiert ",4162,41521
"402","Mit   erzielten Einnahmen sollen berechtigte ökologische Anliegen   Weise gefördert ",4162,41521
"403","  Verschwendung  reduzieren",4162,41521
"404","Im Sinne  nachhaltigen Holz  Rohstoffwirtschaft    Potenziale  Waldes  künftig stärken  nutzen  dabei  zentrale Anliegen  Umwelt  Landschaftsschutzes  verzichten",4162,41521
"405","Dadurch gehen  Lärm  Abgasbelastungen   Verkehr zurück",501,41521
"406","Unser Ziel beim Ausbau  Infrastruktur   bleibt Mehr Mobilität  weniger Lärm",4162,41521
"407","Wir  seit  Rekordsumme  Lärmvorsorge  schutz investiert",4162,41521
"408","Das setzen  fort",4162,41521
"409","Beim Lärmschutz  Bundesstraßen  Autobahnen     Errichtung  Lärmschutzwänden   Einsatz  FlüsterAsphalt große Fortschritte gemacht",4162,41521
"410","Wir nehmen   verstärkt  Schienenverkehr  Visier",4162,41521
"411","Ab    Verbot lauter Güterwagen   deutschen Schienennetz  Schienenlärm halbiert",4162,41521
"412","Wir   gesamte Bandbreite   Verfügung stehenden Maßnahmen nutzen  moderne Technik  aktiven  passiven Lärmschutz",4162,41521
"413","Ein Wirtschafts  Industrieland  Deutschland braucht  langfristig sichere bezahlbare  saubere Energieversorgung",4162,41521
"414","Diesem Ziel  CDU  CSU verpflichtet",4162,41521
"415","Der Ausstieg   Nutzung  Kernenergie  Energieerzeugung    Jahre beschlossen   richtig     breiten Mehrheit   Bevölkerung getragen",4162,41521
"416","Wir    jahrzehntelange Debatte   versöhnlichen Abschluss gebracht    Ausstieg  vorgesehen  abgeschlossen ",4162,41521
"417","Mit  Endlagersuchgesetz     verlässlichen Handlungsrahmen geschaffen",4162,41521
"418","Mit  beschlossenen Übertragung  großen Teils  Entsorgungsrückstellungen  Kraftwerksbetreiber   Bund sichern   notwendigen finanziellen Voraussetzungen dafür",4162,41521
"419","Der Umbau  Energieversorgung  erneuerbar Energien    Legislaturperiode erheblich vorangekommen",4162,41521
"420","Wir   verbindlichen Ausbaupfad geschaffen   Beteiligten Planungssicherheit gibt",4162,41521
"421","Durch  marktwirtschaftliche Umgestaltung  Fördersystems   Ausbaukosten  Wind  hoher See Wind  Land   PhotovoltaikAnlagen drastisch gesunken",4162,41521
"422","Die EEGUmlage   stabilisiert energieintensive Unternehmen entlastet  Strommarkt neu geordnet   Voraussetzungen   Ausbau  großen Übertragungsnetze  geschaffen",4162,41521
"423","Moderne Stromspeichertechnologien    Erfolg  Energiewende  großer Bedeutung",4162,41521
"424","Unsere Anstrengungen   Forschung    Förderung setzen  fort",4162,41521
"425","Deutschland   Standort   Batteriezellproduktion ",4162,41521
"426","In  neuen Bundesländern  seit  Deutschen Einheit vielerorts blühende Landschaften",501,41521
"427","Der langfristige Ausstieg   Braunkohle  parallel   konkreten neuen Strukturentwicklung verlaufen",4162,41521
"428","Aus übergeordneten gesellschaftlichen Gründen weichen    Fällen  Wirtschaftlichkeitsprinzip ab",4162,41521
